Time,X Position,Y Position,Total Track Time
1.7097183113221E+018,-0.241445362567902,0.35407954454422,
1.70971831137795E+018,-0.241140380501747,0.355255246162415,
1.70971831143244E+018,-0.241528436541557,0.35331517457962,
1.70971831148804E+018,-0.241834968328476,0.351910650730133,
1.70971831154363E+018,-0.24180606007576,0.352329701185226,
1.70971831159833E+018,-0.241814181208611,0.352382808923721,
1.70971831165489E+018,-0.2418182939291,0.352319121360779,
1.7097183117099E+018,-0.241808578372002,0.352407276630402,
1.70971831176913E+018,-0.241813123226166,0.352342456579208,
1.70971831182731E+018,-0.241805106401443,0.352407425642014,
1.70971831188062E+018,-0.24180743098259,0.35237917304039,
1.70971831193633E+018,-0.241804018616676,0.352405965328217,
1.7097183119938E+018,-0.241803094744682,0.352407455444336,
1.70971831205224E+018,-0.241801545023918,0.352415353059769,
1.70971831210641E+018,-0.241800144314766,0.352422326803207,
1.70971831216424E+018,-0.241798862814903,0.352428644895554,
1.70971831222503E+018,-0.241797521710396,0.352436453104019,
1.70971831228798E+018,-0.241796210408211,0.352443903684616,
1.70971831234894E+018,-0.241794973611832,0.352451652288437,
1.70971831240874E+018,-0.241793766617775,0.352459222078323,
1.709718312471E+018,-0.241792649030685,0.352466762065887,
1.70971831253175E+018,-0.241791546344757,0.352474361658096,
1.70971831259093E+018,-0.24179045855999,0.352481871843338,
1.70971831265003E+018,-0.241789385676384,0.352489322423935,
1.70971831270988E+018,-0.241788327693939,0.352496773004532,
1.70971831276992E+018,-0.241787284612656,0.352504402399063,
1.70971831284088E+018,-0.241786196827888,0.352512001991272,
1.70971831289414E+018,-0.241784945130348,0.352519989013672,
1.70971831295037E+018,-0.241783782839775,0.352525562047958,
1.70971831300635E+018,-0.24178309738636,0.352527767419815,
1.70971831307454E+018,-0.241781920194626,0.35253319144249,
1.70971831315153E+018,-0.241781085729599,0.352535992860794,
1.70971831321951E+018,-0.241780191659927,0.352539896965027,
1.70971831328024E+018,-0.241779297590256,0.352544069290161,
1.70971831333466E+018,-0.241778403520584,0.35254830121994,
1.70971831339813E+018,-0.241777509450912,0.352552771568298,
1.70971831346764E+018,-0.24177660048008,0.35255753993988,
1.70971831353056E+018,-0.241775691509247,0.352562308311462,
1.70971831359508E+018,-0.241774648427963,0.352567374706268,
1.70971831366128E+018,-0.241773679852486,0.352572441101074,
1.70971831372993E+018,-0.241772681474686,0.352577596902847,
1.70971831379964E+018,-0.241771638393402,0.352582961320877,
1.7097183138689E+018,-0.241770595312119,0.352588444948196,
1.70971831393481E+018,-0.24176961183548,0.352593868970871,
1.70971831399264E+018,-0.241768643260002,0.35259935259819,
